date,department,headcount,new_hires,terminations,absences,overtime_hours,training_hours,avg_performance_score,avg_salary_usd,engagement_score
7/30/2016,Data_Analytics,92,1,0,4,0.8,1.1,3.72,78390.08,0.725
7/31/2016,Data_Analytics,93,0,0,1,0.9,0.7,3.07,78638.38,0.772
8/1/2016,Data_Analytics,91,0,1,2,9.5,2,3.57,81156.82,0.826
8/2/2016,Data_Analytics,89,1,1,3,2.4,1.2,3.58,76767.66,0.641
8/3/2016,Data_Analytics,93,0,0,2,0.8,0.4,3.43,79658.93,0.692
8/4/2016,Data_Analytics,85,0,0,0,1.4,0,3.91,79462.79,0.643
8/5/2016,Data_Analytics,89,0,0,3,4.8,1.6,3.35,82400.1,0.75
8/6/2016,Data_Analytics,93,1,0,0,6.8,0,3.39,79169.39,0.737
8/7/2016,Data_Analytics,91,0,0,1,5.2,0.7,3.62,80372.91,0.719
8/8/2016,Data_Analytics,93,0,0,0,0.7,0.1,3.17,78169.71,0.724
8/9/2016,Data_Analytics,94,0,0,6,1.5,0.1,3.35,75805.5,0.764
8/10/2016,Data_Analytics,92,0,1,4,1,0.9,3.44,79528.44,0.724
8/11/2016,Data_Analytics,93,0,0,2,0.2,0.8,3.28,81447.01,0.657
8/12/2016,Data_Analytics,90,0,0,3,4.4,1.2,3.68,79682.86,0.64
8/13/2016,Data_Analytics,90,0,0,1,1.3,0.6,3.12,78174.65,0.711
8/14/2016,Data_Analytics,92,0,0,4,2.6,2.5,3.21,79085.12,0.733
8/15/2016,Data_Analytics,91,0,0,2,2.8,2.5,3.32,81792.87,0.693
8/16/2016,Data_Analytics,92,0,0,1,1.1,2.3,3.46,82595.22,0.722
8/17/2016,Data_Analytics,86,0,0,3,0.4,0.2,3.34,82417.65,0.693
8/18/2016,Data_Analytics,96,0,0,2,8,0.6,3.54,78584.23,0.724
8/19/2016,Data_Analytics,90,1,0,0,1.2,0.2,3.73,79592.45,0.732
8/20/2016,Data_Analytics,91,1,1,0,1.6,1.8,3.18,78239.42,0.714
8/21/2016,Data_Analytics,88,1,1,2,1.7,1.2,3.49,79813.09,0.685
8/22/2016,Data_Analytics,92,0,0,0,0.2,0.5,3.3,81129.25,0.782
8/23/2016,Data_Analytics,97,1,1,0,3.1,0.5,2.86,77994.66,0.723
8/24/2016,Data_Analytics,90,0,0,3,1.1,0.5,2.98,77514,0.702
8/25/2016,Data_Analytics,91,0,0,0,0.9,6.3,3.45,79814.5,0.794
8/26/2016,Data_Analytics,93,0,0,2,13.1,0.7,3.24,81068.65,0.781
8/27/2016,Data_Analytics,88,0,1,2,1.8,0.4,2.79,78735.15,0.669
8/28/2016,Data_Analytics,85,0,0,1,2,0.3,3,81691.56,0.72
8/29/2016,Data_Analytics,92,1,0,2,0.9,0.5,2.92,80819.25,0.764
8/30/2016,Data_Analytics,92,0,0,0,1.7,1.1,2.9,78507.04,0.75
8/31/2016,Data_Analytics,95,2,0,3,0.4,1.3,3.05,80144.74,0.762
9/1/2016,Data_Analytics,93,2,0,3,0.7,0.6,3.09,78745.56,0.637
9/2/2016,Data_Analytics,95,0,1,0,1.5,0.8,3.2,77800.24,0.743
9/3/2016,Data_Analytics,89,1,0,0,0.3,1.7,3.08,81711.65,0.769
9/4/2016,Data_Analytics,92,0,0,5,0.3,0.9,2.94,81084.38,0.707
9/5/2016,Data_Analytics,93,0,0,3,0.5,1.6,3.45,77515.97,0.714
9/6/2016,Data_Analytics,94,0,0,2,0.8,0.8,3.25,80515.99,0.726
9/7/2016,Data_Analytics,92,1,0,3,1.3,1.3,3.04,80813.82,0.666
9/8/2016,Data_Analytics,95,0,0,2,0.5,3.4,3.14,75897.2,0.673
9/9/2016,Data_Analytics,93,0,0,3,5.4,0.1,3.35,77558.28,0.76
9/10/2016,Data_Analytics,85,0,0,2,2,0.3,3.2,82554.11,0.699
9/11/2016,Data_Analytics,93,0,0,1,6.4,0.2,3.37,82338.61,0.731
9/12/2016,Data_Analytics,90,0,0,1,0.1,0.4,3.08,80023.01,0.712
9/13/2016,Data_Analytics,88,1,0,2,2,0.8,2.87,79872.64,0.712
9/14/2016,Data_Analytics,90,0,0,1,0.5,0.1,3.45,78820.98,0.742
9/15/2016,Data_Analytics,93,0,0,0,0.7,1.6,3.11,79186.56,0.677
9/16/2016,Data_Analytics,93,0,0,2,1.1,1,3.18,81978.78,0.704
9/17/2016,Data_Analytics,90,2,1,2,8.5,0.5,2.88,79136.18,0.652
9/18/2016,Data_Analytics,94,0,0,3,0.4,0.3,3.19,80603.15,0.73
9/19/2016,Data_Analytics,92,0,0,3,8.9,0.7,2.85,80403.52,0.752
9/20/2016,Data_Analytics,90,0,1,1,0,1.7,2.98,75834.66,0.685
9/21/2016,Data_Analytics,90,1,0,1,0.5,0.7,3.49,79452.85,0.667
9/22/2016,Data_Analytics,90,0,0,1,0.7,0.2,3.11,78760.31,0.699
9/23/2016,Data_Analytics,93,0,0,2,2.4,0.2,3.14,80441.4,0.712
9/24/2016,Data_Analytics,94,0,0,4,5.1,1.6,2.98,77136.16,0.748
9/25/2016,Data_Analytics,91,0,0,3,0.3,0.2,3.17,78803.26,0.793
9/26/2016,Data_Analytics,95,0,1,2,2.6,0.1,3.05,77422.12,0.648
9/27/2016,Data_Analytics,93,0,0,3,0.1,0.2,3.43,79584.84,0.734
9/28/2016,Data_Analytics,96,0,1,0,0.9,2.4,3.18,79301.95,0.664
9/29/2016,Data_Analytics,89,0,0,1,5,0.6,2.81,80900.61,0.798
9/30/2016,Data_Analytics,95,0,0,3,0.5,1.3,3.21,80096.25,0.771
10/1/2016,Data_Analytics,89,0,1,2,0.3,0.2,3.12,82305.14,0.701
10/2/2016,Data_Analytics,91,0,0,2,0.9,0.5,3.07,82331.21,0.736
10/3/2016,Data_Analytics,90,1,0,0,2,0.2,2.97,80789,0.701
10/4/2016,Data_Analytics,90,0,0,2,4.4,2.7,3.25,79100.23,0.672
10/5/2016,Data_Analytics,89,0,0,3,8.3,0.2,3.21,81510.24,0.699
10/6/2016,Data_Analytics,92,0,1,2,0.1,1.6,3.1,81024.83,0.756
10/7/2016,Data_Analytics,89,0,0,1,2.1,0.9,3.23,80459.71,0.665
10/8/2016,Data_Analytics,94,0,0,2,2.8,0.3,2.69,80131.8,0.651
10/9/2016,Data_Analytics,90,2,0,1,1.5,0.5,3.16,80562.17,0.81
10/10/2016,Data_Analytics,91,2,0,2,1.1,1.2,3.23,75862.44,0.734
10/11/2016,Data_Analytics,92,0,0,0,0.8,1.4,3.15,80132.49,0.717
10/12/2016,Data_Analytics,95,0,0,2,0.1,1.9,2.82,79236.45,0.876
10/13/2016,Data_Analytics,94,0,0,2,5.3,0.7,3.4,79852.86,0.724
10/14/2016,Data_Analytics,96,1,0,0,2.4,3.5,3.24,79568.18,0.793
10/15/2016,Data_Analytics,91,1,0,3,2.1,0.2,3.3,79797.77,0.786
10/16/2016,Data_Analytics,93,2,0,0,0.7,0.7,2.97,80758.66,0.746
10/17/2016,Data_Analytics,88,1,0,2,4.7,0.4,3.16,81253.06,0.637
10/18/2016,Data_Analytics,88,0,1,1,0.1,0.7,3.14,78427.44,0.697
10/19/2016,Data_Analytics,93,0,0,1,1.5,1.7,2.98,79845.98,0.736
10/20/2016,Data_Analytics,90,0,0,1,1.1,0.4,3.15,79415.85,0.655
10/21/2016,Data_Analytics,86,0,0,1,3.7,2.2,3.41,82852.52,0.725
10/22/2016,Data_Analytics,89,0,0,2,0.7,2.3,3.04,80968.55,0.738
10/23/2016,Data_Analytics,90,0,1,2,3.5,0.7,3.32,80651.27,0.771
10/24/2016,Data_Analytics,92,0,0,1,1.8,0.4,3.31,76839.46,0.664
10/25/2016,Data_Analytics,93,0,1,1,2.2,0,3.58,82871.73,0.665
10/26/2016,Data_Analytics,94,0,0,1,4.2,0,2.96,77991.97,0.671
10/27/2016,Data_Analytics,90,0,0,0,0.4,0.7,3.11,80703.03,0.691
10/28/2016,Data_Analytics,87,0,0,3,5.6,0.6,3.39,80737.33,0.705
10/29/2016,Data_Analytics,93,0,0,2,0.8,0.1,3.33,80074.13,0.815
10/30/2016,Data_Analytics,92,0,1,1,2.5,0.2,3.25,79163.33,0.709
10/31/2016,Data_Analytics,92,0,0,1,2.9,0.1,3.15,78616.43,0.766
11/1/2016,Data_Analytics,96,0,0,2,2.7,9.9,3.04,81617.92,0.765
11/2/2016,Data_Analytics,92,1,0,0,1.7,1.3,3.5,79401.68,0.703
11/3/2016,Data_Analytics,91,0,0,0,1.8,0.2,3.63,81510.34,0.727
11/4/2016,Data_Analytics,93,1,0,4,0.5,0.8,3.58,80789.95,0.63
11/5/2016,Data_Analytics,90,0,0,2,2.7,1.9,3.04,81035.68,0.733
11/6/2016,Data_Analytics,96,0,0,0,0.3,1,3.21,79703.23,0.787
11/7/2016,Data_Analytics,90,0,1,1,5.7,1.1,3.12,78775.88,0.713
11/8/2016,Data_Analytics,92,0,0,2,4.6,1.8,3.29,79422.95,0.701
11/9/2016,Data_Analytics,92,1,0,0,0.1,1.6,3.21,82469.52,0.803
11/10/2016,Data_Analytics,94,0,0,4,2,2.8,3.31,79169.54,0.736
11/11/2016,Data_Analytics,94,0,0,2,3.6,0.8,3.24,80412.59,0.695
11/12/2016,Data_Analytics,92,0,0,1,2.5,0.7,2.98,81037.69,0.66
11/13/2016,Data_Analytics,93,2,0,3,2.6,0.7,3.23,82011.24,0.733
11/14/2016,Data_Analytics,95,0,0,0,1.1,0.2,2.94,81420.73,0.774
11/15/2016,Data_Analytics,98,0,0,0,3.1,1.1,3.66,79649.62,0.703
11/16/2016,Data_Analytics,91,0,0,1,1.4,0,3.27,81336.7,0.733
11/17/2016,Data_Analytics,92,0,0,2,2,0,3.17,76635.57,0.738
11/18/2016,Data_Analytics,93,0,0,1,1.5,1.1,2.92,80006.83,0.726
11/19/2016,Data_Analytics,90,0,0,1,5.2,1.6,3.87,80425.65,0.677
11/20/2016,Data_Analytics,91,0,0,2,1.9,0.5,3.34,80514.14,0.74
11/21/2016,Data_Analytics,96,0,0,1,12.2,0.6,3.35,79222.36,0.774
11/22/2016,Data_Analytics,92,0,0,2,0.2,0.6,3.29,77277.28,0.727
11/23/2016,Data_Analytics,97,0,0,3,3.2,0.3,3.23,76312.55,0.799
11/24/2016,Data_Analytics,92,0,0,1,4.3,0.7,3.23,78673.48,0.771
11/25/2016,Data_Analytics,94,0,0,2,4.1,4.9,3.41,80964.43,0.742
11/26/2016,Data_Analytics,94,0,0,3,1,0.1,3.43,81839.49,0.757
11/27/2016,Data_Analytics,92,0,1,1,0.3,0.2,3.29,81290.12,0.826
11/28/2016,Data_Analytics,98,0,0,2,0.9,0.6,3.67,82553.91,0.778
11/29/2016,Data_Analytics,94,0,0,3,1.5,0.6,3.46,80938.91,0.715
11/30/2016,Data_Analytics,93,0,0,2,5,2.2,3.52,78572.08,0.722
12/1/2016,Data_Analytics,97,0,0,2,4.4,0,3.08,80733.9,0.831
12/2/2016,Data_Analytics,94,0,0,1,0,0.1,3.31,80466.09,0.673
12/3/2016,Data_Analytics,89,0,0,1,1.1,0.8,3.3,79927.07,0.821
12/4/2016,Data_Analytics,89,0,0,4,3.1,0.7,3.73,81359.21,0.762
12/5/2016,Data_Analytics,93,0,0,0,1.9,0.7,3.33,80575.67,0.646
12/6/2016,Data_Analytics,87,0,0,2,0.6,0.7,3.26,80846.14,0.644
12/7/2016,Data_Analytics,91,1,0,1,1.7,0.6,3.35,79902.48,0.69
12/8/2016,Data_Analytics,95,0,0,1,1.1,0.2,3.35,77541.42,0.681
12/9/2016,Data_Analytics,92,0,0,1,2.6,0.4,3.04,81979.84,0.715
12/10/2016,Data_Analytics,93,0,0,1,5.2,0.4,3.21,80498.97,0.701
12/11/2016,Data_Analytics,92,0,0,1,5.8,4.1,3.48,82785.09,0.681
12/12/2016,Data_Analytics,90,0,0,2,0.5,0.4,3.53,80732.6,0.699
12/13/2016,Data_Analytics,89,0,1,2,11.1,0.5,3.44,81339.2,0.744
12/14/2016,Data_Analytics,92,0,1,3,2,0.1,3.66,78290.7,0.738
12/15/2016,Data_Analytics,89,0,0,1,3.4,0.5,3.4,82256.7,0.763
12/16/2016,Data_Analytics,93,0,0,5,3.7,0.2,3.27,79252.69,0.665
12/17/2016,Data_Analytics,90,0,0,0,1.2,0,3.07,81186.48,0.782
12/18/2016,Data_Analytics,94,0,0,2,3.5,0.3,3.17,81724.53,0.712
12/19/2016,Data_Analytics,96,0,0,1,2.3,4.7,3.16,77556.74,0.733
12/20/2016,Data_Analytics,94,0,0,1,2.6,0.2,3.13,79090.95,0.749
12/21/2016,Data_Analytics,94,0,0,1,0.8,0.6,3.19,77493.52,0.704
12/22/2016,Data_Analytics,99,0,0,1,1.6,0.5,3.08,76887.13,0.706
12/23/2016,Data_Analytics,92,0,2,0,3.4,2.7,3.73,80180.91,0.714
12/24/2016,Data_Analytics,95,0,0,2,0.6,0.6,3.37,79040.08,0.714
12/25/2016,Data_Analytics,95,0,0,1,5.9,3.9,3.67,76870.14,0.756
12/26/2016,Data_Analytics,95,0,1,2,1,1,3.55,80109,0.765
12/27/2016,Data_Analytics,91,0,0,2,0.7,0.7,3.62,81689.4,0.67
12/28/2016,Data_Analytics,94,1,1,0,6.6,0.3,3.69,82627.94,0.691
12/29/2016,Data_Analytics,92,0,0,1,3,1.7,3.46,81464.88,0.782
12/30/2016,Data_Analytics,94,1,0,1,1.4,0.5,3.4,81137.71,0.82
12/31/2016,Data_Analytics,93,0,0,2,1.3,0.1,3.5,80671.81,0.757
1/1/2017,Data_Analytics,91,0,0,3,0.7,1.5,3.44,82863.43,0.729
1/2/2017,Data_Analytics,94,0,0,1,2.3,0.9,3.32,79698.13,0.756
1/3/2017,Data_Analytics,91,1,0,1,2.3,2.2,3.73,82302.74,0.721
1/4/2017,Data_Analytics,90,0,0,2,0.3,0.2,3.18,81024.88,0.679
1/5/2017,Data_Analytics,91,1,0,1,1.6,0.2,3.38,77841.14,0.784
1/6/2017,Data_Analytics,95,0,0,1,1,2.3,3.66,80506.84,0.802
1/7/2017,Data_Analytics,93,0,0,4,0.8,0.4,3.83,83449.33,0.697
1/8/2017,Data_Analytics,90,1,0,2,1.2,2.1,3.55,81011.71,0.707
1/9/2017,Data_Analytics,89,1,0,0,1.5,0.9,3.72,80111.02,0.786
1/10/2017,Data_Analytics,92,0,0,2,1.8,2.1,3.57,78283.52,0.825
1/11/2017,Data_Analytics,93,1,0,0,1.5,0.1,3.58,78623.63,0.802
1/12/2017,Data_Analytics,90,0,0,0,6.8,0.1,3.13,80419.35,0.697
1/13/2017,Data_Analytics,92,0,0,0,9.8,1.3,3.69,78977.91,0.705
1/14/2017,Data_Analytics,94,1,1,1,0.5,2.7,3.43,81137.11,0.772
1/15/2017,Data_Analytics,92,0,0,2,4.8,2.2,3.5,79812.94,0.726
1/16/2017,Data_Analytics,93,0,1,3,4.3,0.6,3.43,79362.8,0.76
1/17/2017,Data_Analytics,94,0,0,0,0.1,1.2,3.5,78784.13,0.72
1/18/2017,Data_Analytics,91,0,0,2,2.1,1.3,3.64,79125.5,0.71
1/19/2017,Data_Analytics,92,0,0,1,2.2,0.9,3.71,81843.77,0.744
1/20/2017,Data_Analytics,94,0,0,2,3,0.5,3.85,81860.18,0.77
1/21/2017,Data_Analytics,91,0,1,2,0.8,0.8,3.75,80934.22,0.642
1/22/2017,Data_Analytics,94,0,1,1,0.9,0.3,3.72,85540.55,0.718
1/23/2017,Data_Analytics,92,0,0,2,0.7,1.1,3.84,81287.36,0.724
1/24/2017,Data_Analytics,88,0,1,0,2.4,0,3.7,81034.39,0.699
1/25/2017,Data_Analytics,97,0,1,3,0.1,0.1,3.78,80745.67,0.705
1/26/2017,Data_Analytics,85,1,0,2,0.2,0.2,3.44,81595.17,0.763
1/27/2017,Data_Analytics,94,0,1,1,1.3,1.6,3.41,81451.28,0.737
1/28/2017,Data_Analytics,94,0,0,2,0,1.2,3.53,76781.93,0.755
1/29/2017,Data_Analytics,93,0,1,1,10.9,1.1,4.02,81874.53,0.711
1/30/2017,Data_Analytics,92,1,0,1,0.4,0.5,3.67,79302.48,0.798
1/31/2017,Data_Analytics,91,2,0,2,1.3,1.4,3.65,83587.83,0.726
2/1/2017,Data_Analytics,89,0,2,2,3.3,0.5,4.04,80872.46,0.745
2/2/2017,Data_Analytics,93,0,0,2,3.5,0.1,3.53,80170.09,0.794
2/3/2017,Data_Analytics,91,0,0,0,2.4,0,3.57,79827.78,0.805
2/4/2017,Data_Analytics,90,0,0,1,0.5,0.8,3.87,80851.51,0.705
2/5/2017,Data_Analytics,89,1,0,3,1.7,0.4,3.35,79875.63,0.754
2/6/2017,Data_Analytics,95,2,0,3,2.1,2.1,3.51,82729.15,0.675
2/7/2017,Data_Analytics,88,0,0,4,1.5,0.1,3.92,78820.39,0.713
2/8/2017,Data_Analytics,92,0,0,0,0.9,0.2,3.74,79680.77,0.73
2/9/2017,Data_Analytics,94,0,0,2,1.8,0.5,3.54,80134.78,0.673
2/10/2017,Data_Analytics,89,0,1,0,0.6,4,3.66,79950.47,0.763
2/11/2017,Data_Analytics,94,0,0,2,1.9,1.3,3.34,80869.6,0.703
2/12/2017,Data_Analytics,96,1,0,3,9.5,0.3,3.5,82150.95,0.752
2/13/2017,Data_Analytics,92,0,0,1,1.4,0.3,3.59,81646.84,0.713
2/14/2017,Data_Analytics,92,0,0,1,0.5,0.4,3.97,80617.34,0.687
2/15/2017,Data_Analytics,95,0,0,4,1.3,1.1,3.76,81754.95,0.726
2/16/2017,Data_Analytics,97,1,0,4,5.8,0,3.39,77282.39,0.7
2/17/2017,Data_Analytics,89,0,0,1,4.3,0.4,3.73,81447.49,0.743
2/18/2017,Data_Analytics,85,0,0,1,0.9,0.3,3.72,81938.18,0.691
2/19/2017,Data_Analytics,94,0,0,3,0.3,0.4,3.86,80444.25,0.773
2/20/2017,Data_Analytics,93,0,0,0,1.3,1.4,3.7,81423.72,0.642
2/21/2017,Data_Analytics,91,1,0,1,0.5,1.2,3.99,79171.98,0.744
2/22/2017,Data_Analytics,93,0,0,0,4,0.3,3.92,81628.27,0.768
2/23/2017,Data_Analytics,88,0,0,2,0,2,3.49,79982.33,0.781
2/24/2017,Data_Analytics,98,0,0,2,2.3,0.1,3.88,81659.8,0.803
2/25/2017,Data_Analytics,94,1,0,1,7.2,0.6,3.92,79611.72,0.655
2/26/2017,Data_Analytics,95,0,0,0,1.6,0.3,3.55,78870.76,0.66
2/27/2017,Data_Analytics,101,0,0,1,0.6,0.4,3.84,78865.12,0.664
2/28/2017,Data_Analytics,92,1,0,1,0.7,1.7,3.73,78080.12,0.638
3/1/2017,Data_Analytics,92,0,0,1,0.1,0.1,3.7,79473.91,0.686
3/2/2017,Data_Analytics,92,0,0,1,1.1,2.2,3.95,82915.22,0.684
3/3/2017,Data_Analytics,92,0,0,2,1.3,0.9,3.52,80035.73,0.633
3/4/2017,Data_Analytics,94,0,0,0,1.2,2,3.77,80400.59,0.695
3/5/2017,Data_Analytics,93,0,0,0,1.3,1.6,3.86,82017.1,0.7
3/6/2017,Data_Analytics,97,1,0,1,0.2,0.2,3.84,79919.64,0.71
3/7/2017,Data_Analytics,92,0,0,0,0.5,1,3.68,82102.93,0.703
3/8/2017,Data_Analytics,97,0,0,1,12.8,0.4,4,81078.8,0.788
3/9/2017,Data_Analytics,91,0,0,2,1.5,0.1,4.1,81486.1,0.718
3/10/2017,Data_Analytics,93,0,0,1,0.4,1.4,3.81,82846.05,0.766
3/11/2017,Data_Analytics,96,0,1,3,2.7,0.7,4,78653.09,0.743
3/12/2017,Data_Analytics,86,0,0,3,3.6,0.6,3.82,83025.3,0.797
3/13/2017,Data_Analytics,89,0,0,1,0.4,0.1,3.46,79215.75,0.835
3/14/2017,Data_Analytics,95,0,0,2,11.8,0.7,3.98,78016.19,0.738
3/15/2017,Data_Analytics,96,0,0,0,1.8,1.6,4.04,80472.88,0.75
3/16/2017,Data_Analytics,92,0,1,1,1,0,4.11,79454.97,0.812
3/17/2017,Data_Analytics,93,1,0,3,3.2,3.4,3.84,80685.71,0.69
3/18/2017,Data_Analytics,92,1,0,2,1.4,1.3,3.98,80912.84,0.656
3/19/2017,Data_Analytics,93,0,0,0,2.8,3,3.35,82568.18,0.766
3/20/2017,Data_Analytics,94,0,0,2,5.1,1,3.71,81913.72,0.719
3/21/2017,Data_Analytics,90,0,0,6,3.3,0.1,3.35,80228.27,0.725
3/22/2017,Data_Analytics,92,1,0,0,6.3,0.3,3.86,79846.99,0.789
3/23/2017,Data_Analytics,92,3,0,2,5.4,2.4,3.74,81310.68,0.738
3/24/2017,Data_Analytics,90,1,1,2,0.6,0.6,3.17,80678.81,0.83
3/25/2017,Data_Analytics,89,1,0,1,0.4,1,3.94,81280.26,0.674
3/26/2017,Data_Analytics,96,0,0,2,6.2,1,3.84,81507.55,0.726
3/27/2017,Data_Analytics,93,0,0,1,5.9,0.6,3.7,79361.16,0.725
3/28/2017,Data_Analytics,92,2,0,1,8.4,0.6,3.76,78296.79,0.737
3/29/2017,Data_Analytics,91,0,1,0,3.5,2.7,3.84,78465.58,0.761
3/30/2017,Data_Analytics,94,0,0,1,0.8,1.2,3.8,80016.1,0.714
3/31/2017,Data_Analytics,92,0,0,1,0.7,1.3,3.87,78446.76,0.752
4/1/2017,Data_Analytics,91,0,0,3,3.2,0.5,4.16,80874.51,0.72
4/2/2017,Data_Analytics,90,0,0,0,1.3,0.1,3.75,81459.78,0.803
4/3/2017,Data_Analytics,91,1,0,3,1.2,0.1,3.54,81095.18,0.661
4/4/2017,Data_Analytics,90,0,0,3,1.9,0.1,3.85,83446.03,0.696
4/5/2017,Data_Analytics,94,0,0,1,7.7,1.6,3.61,81069.95,0.668
4/6/2017,Data_Analytics,93,0,1,1,0.1,0.3,3.92,81555.65,0.674
4/7/2017,Data_Analytics,89,0,0,0,0.8,2.3,3.52,81388.06,0.726
4/8/2017,Data_Analytics,98,0,0,2,1.1,2.2,4.07,81148.93,0.733
4/9/2017,Data_Analytics,93,1,0,1,2.5,0.2,4.07,82926.81,0.668
4/10/2017,Data_Analytics,90,1,0,3,0.9,1.3,3.65,82732.66,0.646
4/11/2017,Data_Analytics,94,0,0,0,0,0.1,3.72,81779.83,0.827
4/12/2017,Data_Analytics,89,1,0,4,0.4,0.9,3.75,80854.06,0.659
4/13/2017,Data_Analytics,93,0,2,1,5,2.6,3.78,77109.68,0.861
4/14/2017,Data_Analytics,91,0,0,0,1.4,1,4.07,81108.13,0.713
4/15/2017,Data_Analytics,91,1,0,1,4.3,1.1,3.53,79832.35,0.689
4/16/2017,Data_Analytics,94,1,0,0,2.8,1.3,3.85,81438.18,0.66
4/17/2017,Data_Analytics,92,0,0,2,1.5,2.3,3.42,81683.02,0.659
4/18/2017,Data_Analytics,96,0,0,2,2.5,1.3,3.81,81671.73,0.749
4/19/2017,Data_Analytics,92,0,0,1,0.4,0.2,3.77,78759.49,0.763
4/20/2017,Data_Analytics,90,1,0,0,0.7,1.7,3.9,80804.46,0.718
4/21/2017,Data_Analytics,87,0,0,3,3.2,0.3,3.62,83308.13,0.774
4/22/2017,Data_Analytics,93,0,0,1,1.4,0.6,3.67,78604.23,0.713
4/23/2017,Data_Analytics,94,0,0,1,0.7,0.6,3.61,81489.2,0.754
4/24/2017,Data_Analytics,91,0,0,0,0.5,0.7,3.85,81016.4,0.716
4/25/2017,Data_Analytics,89,0,0,2,0.2,0.8,4,83057.64,0.737
4/26/2017,Data_Analytics,88,1,1,1,2.1,0.1,3.5,81916.6,0.636
4/27/2017,Data_Analytics,91,0,0,1,3.7,0.6,3.97,80787.69,0.679
4/28/2017,Data_Analytics,92,0,1,0,1.2,2.6,3.46,81651.51,0.804
4/29/2017,Data_Analytics,95,0,0,0,1.3,0.8,3.96,78792.03,0.804
4/30/2017,Data_Analytics,94,0,0,2,3.8,1.7,3.96,81209.5,0.752
5/1/2017,Data_Analytics,90,0,0,0,0.3,0.6,3.76,83387.91,0.74
5/2/2017,Data_Analytics,96,0,0,1,4.6,0.6,3.96,79071,0.689
5/3/2017,Data_Analytics,92,0,0,0,3.4,0.3,3.78,82249.3,0.629
5/4/2017,Data_Analytics,91,0,1,1,0.7,1.7,3.78,82288.36,0.737
5/5/2017,Data_Analytics,94,0,0,3,5.9,1.6,4.08,80797.72,0.706
5/6/2017,Data_Analytics,92,2,0,0,0.5,1,3.82,82217.21,0.642
5/7/2017,Data_Analytics,90,0,0,1,5.4,0.5,3.64,81196.46,0.669
5/8/2017,Data_Analytics,98,1,0,1,2.1,0.7,3.59,78980.64,0.675
5/9/2017,Data_Analytics,94,1,0,1,1.8,0.1,3.65,78470.87,0.722
5/10/2017,Data_Analytics,89,0,0,3,5.3,1.2,3.41,79055.62,0.739
5/11/2017,Data_Analytics,98,1,0,1,3.3,0.7,3.59,81107.19,0.64
5/12/2017,Data_Analytics,93,0,0,2,2.4,1.5,3.44,81630.6,0.753
5/13/2017,Data_Analytics,93,0,0,1,0.2,0.1,3.91,82923.24,0.711
5/14/2017,Data_Analytics,92,0,0,1,0.4,1.7,3.69,82583.73,0.717
5/15/2017,Data_Analytics,87,0,0,2,1.8,0.8,3.68,83175.47,0.747
5/16/2017,Data_Analytics,93,1,0,1,2.9,1.1,3.76,83418.54,0.753
5/17/2017,Data_Analytics,96,0,0,1,3.2,1.9,3.49,80962.06,0.739
5/18/2017,Data_Analytics,90,0,0,0,2.1,0.7,3.69,81545.88,0.841
5/19/2017,Data_Analytics,90,0,0,2,2,1,3.83,78257.8,0.677
5/20/2017,Data_Analytics,91,0,0,1,2.5,0.8,3.66,80956.14,0.754
5/21/2017,Data_Analytics,92,0,0,4,2.6,0.2,3.71,79808.17,0.685
5/22/2017,Data_Analytics,95,0,1,0,6.6,2.7,3.91,80958.46,0.778
5/23/2017,Data_Analytics,87,0,0,0,1.1,1.9,3.99,80911.13,0.728
5/24/2017,Data_Analytics,93,1,1,2,2.4,0.9,3.74,82152.56,0.666
5/25/2017,Data_Analytics,91,0,0,2,2,1,3.31,80220.46,0.76
5/26/2017,Data_Analytics,93,0,0,1,1,0.2,3.76,80600.45,0.684
5/27/2017,Data_Analytics,95,1,0,1,2.5,1.8,3.73,80689.42,0.765
5/28/2017,Data_Analytics,93,1,0,3,2.7,1.1,3.71,81089.03,0.709
5/29/2017,Data_Analytics,88,0,0,0,0.5,1.7,3.74,81654.9,0.698
5/30/2017,Data_Analytics,92,0,0,0,1.4,0.1,3.88,79617.14,0.713
5/31/2017,Data_Analytics,95,1,0,1,0.5,0.9,3.95,81187.51,0.706
6/1/2017,Data_Analytics,99,0,0,1,2.1,2.6,3.53,82266.03,0.821
6/2/2017,Data_Analytics,91,0,0,0,4.4,0.8,3.54,81780.78,0.699
6/3/2017,Data_Analytics,97,1,0,1,0.9,0.5,3.55,80966.91,0.707
6/4/2017,Data_Analytics,94,0,0,3,0.7,2.1,3.68,79499.82,0.66
6/5/2017,Data_Analytics,91,0,1,2,1.4,0.9,3.78,81570.72,0.671
6/6/2017,Data_Analytics,92,0,0,2,0.5,0.4,3.58,81311.1,0.665
6/7/2017,Data_Analytics,94,1,0,0,5,1.1,3.6,81743.6,0.763
6/8/2017,Data_Analytics,92,0,0,2,0.8,0.4,3.64,79427.63,0.723
6/9/2017,Data_Analytics,94,0,0,0,5.4,0.4,3.45,82344.53,0.688
6/10/2017,Data_Analytics,86,0,0,1,5.8,0.2,3.47,78589.75,0.725
6/11/2017,Data_Analytics,90,0,0,1,9.3,2.3,3.75,81364.41,0.777
6/12/2017,Data_Analytics,93,1,0,5,0.2,0.9,3.75,81857.18,0.667
6/13/2017,Data_Analytics,97,0,0,2,0.6,2.7,3.78,77655.8,0.755
